ano_aih,uf_sigla,nome_municipio,regiao_nome,numero_habitantes,qtd_total,vl_total,vl_02,vl_03,vl_04,vl_05,vl_07,vl_0409,vl_0415,vl_0304,vl_0201,vl_0202
2020,PA,Benevides                       ,Norte,,,,,,,,,,,,,
2020,PA,Bom Jesus do Tocantins          ,Norte,,3704.0,430588.86,170.48,380668.14,49750.24,,,4910.86,,,170.48,
2020,PA,Bonito                          ,Norte,,,,,,,,,,,,,
2020,PA,Bragança                        ,Norte,,194778.0,13498402.28,124406.57,4393110.75,3205106.72,,1166.67,215320.95,98499.89,367.44,152.67,19.0
2020,PA,Brasil Novo                     ,Norte,,26520.0,924520.57,397.8,749527.32,159974.17,,,9341.73,1431.04,,,
2020,PA,Brejo Grande do Araguaia        ,Norte,,716.0,260054.0,,260054.0,,,,,,367.44,,
2020,PA,Breu Branco                     ,Norte,,4639.0,345812.59,6438.85,250149.84,88751.9,,,18474.95,,,,
2020,PA,Breves                          ,Norte,,258566.0,7765101.04,167529.21,3262987.05,1717221.47,,72647.7,46169.44,144774.33,13297.05,504.06,1027.0
2020,PA,Bujaru                          ,Norte,,6754.0,919921.84,,746449.2,135528.64,,,21829.19,,,,
2020,PA,Cachoeira do Arari              ,Norte,,1113.0,288162.27,,252176.78,35985.49,,,2596.9,,,,
2020,PA,Cachoeira do Piriá              ,Norte,,,,,,,,,,,,,
2020,PA,Cametá                          ,Norte,,50339.0,3373588.93,14724.6,1870986.78,1360694.73,,,132448.34,7376.4,45.93,,
2020,PA,Canaã dos Carajás               ,Norte,,25711.0,1039899.71,3989.7,612923.68,422986.33,,,40828.64,479.01,667.56,,18.0
2020,PA,Capanema                        ,Norte,,85259.0,4045262.84,53202.81,1077397.24,2055259.0,,62982.04,132675.83,38712.75,,,
2020,PA,Capitão Poço                    ,Norte,,6301.0,1369351.83,,1160604.82,181091.01,,,6809.61,12022.02,,,
2020,PA,Castanhal                       ,Norte,,276178.0,14292016.11,150912.2,5249597.87,5362564.26,,75467.15,182226.3,340566.04,2944.17,2310.11,341.0
2020,PA,Chaves                          ,Norte,,1352.0,68752.7,33.0,65391.7,,,,,,,,
2020,PA,Colares                         ,Norte,,,,,,,,,,,,,
2020,PA,Conceição do Araguaia           ,Norte,,25136.0,2256125.55,3452.35,1654683.27,500857.01,,,67183.34,16395.71,88.65,,
2020,PA,Concórdia do Pará               ,Norte,,1710.0,323463.3,,232790.26,84457.04,,,,,,,
2020,PA,Cumaru do Norte                 ,Norte,,873.0,164269.02,168.55,122826.26,41274.21,,,7839.16,,,,
2020,PA,Curionópolis                    ,Norte,,2555.0,575457.2,,560336.95,5592.25,,,1536.75,,137.79,,
2020,PA,Curralinho                      ,Norte,,8179.0,711990.24,4786.65,523756.36,159023.23,,,23045.76,521.77,367.44,,
2020,PA,Curuá                           ,Norte,,,,,,,,,,,,,
2020,PA,Curuçá                          ,Norte,,7549.0,290953.42,37.95,288139.07,680.4,,,,,,,
2020,PA,Dom Eliseu                      ,Norte,,5863.0,966056.05,,547934.14,387241.91,,,122700.22,8870.09,2204.64,,
2020,PA,Eldorado do Carajás             ,Norte,,2955.0,358388.08,,330073.93,12674.15,,,1580.76,543.08,,,
2020,PA,Faro                            ,Norte,,816.0,108732.66,,86683.98,19152.68,,,224.68,,,,
2020,PA,Floresta do Araguaia            ,Norte,,5778.0,569792.66,1683.55,421229.63,145455.48,,,7786.46,,,,
2020,PA,Garrafão do Norte               ,Norte,,3221.0,323378.19,116.85,206520.02,100557.32,,,4459.07,6846.94,,,
2020,PA,Goianésia do Pará               ,Norte,,8997.0,533940.69,13319.8,211480.55,284884.34,,,20990.95,,,,
2020,PA,Gurupá                          ,Norte,,7195.0,686135.97,27.0,477014.15,172694.82,,,4078.2,521.77,137.79,,
2020,PA,Igarapé-Açu                     ,Norte,,11009.0,583359.44,,564570.56,,,,,,,,
2020,PA,Igarapé-Miri                    ,Norte,,39126.0,2462689.7,2.0,1594033.88,739197.82,,,172453.78,2901.68,,,
2020,PA,Inhangapi                       ,Norte,,163.0,7740.75,,7740.75,,,,,,,,
2020,PA,Ipixuna do Pará                 ,Norte,,11384.0,1484099.88,557.01,852783.52,591295.35,,,119239.3,1479.26,367.44,114.36,
2020,PA,Irituia                         ,Norte,,1137.0,168396.36,275.55,168120.81,,,,,,,,5.0
2020,PA,Itaituba                        ,Norte,,38080.0,2550991.31,18429.05,1609525.89,742175.48,,,118989.95,,,,9.0
2020,PA,Itupiranga                      ,Norte,,6049.0,766753.69,5377.9,450094.63,309289.16,,,55301.79,,,,
2020,PA,Jacareacanga                    ,Norte,,945.0,198955.42,,168154.59,27468.83,,,,,,,
2020,PA,Jacundá                         ,Norte,,13592.0,973296.75,9934.15,647310.23,316052.37,,,42783.58,,,,
2020,PA,Juruti                          ,Norte,,20069.0,1038658.87,5778.2,705479.81,285621.65,,,17221.66,999.38,,,
2020,PA,Limoeiro do Ajuru               ,Norte,,2324.0,590668.54,,581700.54,,,,,,,,
2020,PA,Mãe do Rio                      ,Norte,,7808.0,838980.52,3207.3,643793.36,169787.86,,,18155.55,15131.33,45.93,,
2020,PA,Magalhães Barata                ,Norte,,,,,,,,,,,,,
2020,PA,Marabá                          ,Norte,,333984.0,16203881.8,292789.67,4920275.5,4070266.63,,537018.09,304025.69,51975.48,6458.09,452.77,99.0
2020,PA,Maracanã                        ,Norte,,1168.0,196236.64,290.4,145784.81,48561.43,,,21702.5,,,,
2020,PA,Marapanim                       ,Norte,,2924.0,143633.65,,137537.65,,,,,,,,
2020,PA,Marituba                        ,Norte,,68375.0,4561985.28,54675.54,1277863.05,1480797.69,,328559.33,40829.6,20575.76,341.38,,
2020,PA,Medicilândia                    ,Norte,,2970.0,357618.35,,212060.4,143349.95,,,20123.8,,,,
2020,PA,Melgaço                         ,Norte,,761.0,271898.81,,269867.73,2031.08,,,1851.46,,,,
2020,PA,Mocajuba                        ,Norte,,10809.0,1055793.8,4013.35,767647.74,214820.71,,,18016.21,521.77,,,
2020,PA,Moju                            ,Norte,,22658.0,906412.29,1492.0,602672.51,250729.25,,,13484.88,5939.18,41.27,,
2020,PA,Mojuí dos Campos                ,Norte,,,,,,,,,,,,,
2020,PA,Monte Alegre                    ,Norte,,30814.0,1255257.95,6787.05,865647.38,347368.8,,,10531.0,9512.48,,,
2020,PA,Muaná                           ,Norte,,14285.0,742584.86,3862.65,454904.83,249098.35,,,46721.01,5018.87,43.21,,
2020,PA,Nova Esperança do Piriá         ,Norte,,1882.0,453711.47,3.0,389058.77,64649.7,,,25345.93,,367.44,,
2020,PA,Nova Ipixuna                    ,Norte,,1184.0,47747.36,1.0,47746.36,,,,,,,,
2020,PA,Nova Timboteua                  ,Norte,,,,,,,,,,,,,
2020,PA,Novo Progresso                  ,Norte,,9032.0,817755.88,6783.17,592015.31,214565.4,,,32421.74,543.08,1102.32,14.1,18.0
2020,PA,Novo Repartimento               ,Norte,,19248.0,529759.71,1145.65,374994.07,130331.99,,,11487.64,,373.63,,27.0
2020,PA,Óbidos                          ,Norte,,9001.0,1001430.89,514.25,834855.17,131625.16,,,9450.43,,,,
2020,PA,Oeiras do Pará                  ,Norte,,10743.0,607250.19,649.55,512828.28,93772.36,,,5662.67,,,,
2020,PA,Oriximiná                       ,Norte,,60053.0,2081533.72,10976.3,1336647.96,654181.46,,,18332.35,31306.2,,,36.0
2020,PA,Ourém                           ,Norte,,8320.0,480835.8,,302218.73,159955.18,,,8833.62,25808.58,40.65,,
2020,PA,Ourilândia do Norte             ,Norte,,14629.0,1371947.68,601.15,955120.83,415001.7,,,107560.87,1025.88,,,
2020,PA,Pacajá                          ,Norte,,18701.0,672204.32,165.71,471345.58,171237.03,,,25116.95,,3444.98,77.71,
2020,PA,Palestina do Pará               ,Norte,,890.0,144881.43,,130191.52,10633.91,,,3785.42,3652.39,,,
2020,PA,Paragominas                     ,Norte,,120261.0,6827963.06,252808.85,1792110.92,2627742.36,,13847.81,138039.75,154877.92,23148.72,1248.02,130.0
2020,PA,Parauapebas                     ,Norte,,178377.0,6523859.85,85650.79,2623084.81,1770395.32,,84750.91,73701.72,31949.03,12809.7,205.94,108.0
2020,PA,Pau D'Arco                      ,Norte,,1306.0,149399.6,1491.6,147908.0,,,,,,1561.62,,
2020,PA,Peixe-Boi                       ,Norte,,,,,,,,,,,,,
2020,PA,Piçarra                         ,Norte,,757.0,130825.44,,130825.44,,,,,,,,
2020,PA,Placas                          ,Norte,,9956.0,318534.05,768.05,162013.82,146776.18,,,4091.55,,,,
2020,PA,Ponta de Pedras                 ,Norte,,1089.0,198633.61,,191202.7,3686.91,,,,,321.51,,
2020,PA,Portel                          ,Norte,,7440.0,898449.18,,676923.22,177501.96,,,1638.42,5217.7,,,
2020,PA,Porto de Moz                    ,Norte,,8944.0,732380.03,3076.7,475644.74,244602.59,,,5365.61,,413.37,,
2020,PA,Prainha                         ,Norte,,9327.0,530084.31,11391.55,353273.59,157931.17,,,17558.78,,,,
2020,PA,Primavera                       ,Norte,,,,,,,,,,,,,
2020,PA,Quatipuru                       ,Norte,,,,,,,,,,,,,
2020,PA,Redenção                        ,Norte,,258180.0,9050453.59,283833.39,2656936.29,2576608.33,3949.27,483700.47,178493.29,83855.34,297.39,1030.33,186.0
2020,PA,Rio Maria                       ,Norte,,2801.0,721253.67,,420779.87,293361.8,,,51934.86,543.08,5125.54,,
2020,PA,Rondon do Pará                  ,Norte,,6948.0,1248426.85,,923951.87,298186.98,,,17030.04,54849.78,1837.2,,
2020,PA,Rurópolis                       ,Norte,,3495.0,596071.65,,483286.93,112152.72,,,15134.67,,,,
2020,PA,Salinópolis                     ,Norte,,30226.0,1256489.41,,713011.03,527510.38,,,71294.04,8881.86,3090.08,,
2020,PA,Salvaterra                      ,Norte,,1136.0,397972.7,,289636.83,108335.87,,,13810.03,,,,
2020,PA,Santa Bárbara do Pará           ,Norte,,,,,,,,,,,,,
2020,PA,Santa Cruz do Arari             ,Norte,,786.0,134285.52,,134285.52,,,,,,,,
2020,PA,Santa Izabel do Pará            ,Norte,,2034.0,516474.01,,486857.34,29552.67,,,7525.63,4174.16,1469.76,,
2020,PA,Santa Luzia do Pará             ,Norte,,,,,,,,,,,,,
2020,PA,Santa Maria das Barreiras       ,Norte,,1167.0,214850.81,,164464.05,50330.76,,,2598.18,,,,
2020,PA,Santa Maria do Pará             ,Norte,,3322.0,317476.48,,264605.18,34263.3,,,1490.16,,1102.32,,
2020,PA,Santana do Araguaia             ,Norte,,5826.0,952329.93,18463.05,654695.01,279171.87,,,80033.4,,367.44,,27.0
2020,PA,Santarém                        ,Norte,,700026.0,26271101.54,622642.7,7798714.25,5471754.39,236164.79,559244.53,253507.3,237430.96,472322.53,10961.21,2786.0
2020,PA,Santarém Novo                   ,Norte,,,,,,,,,,,,,
2020,PA,Santo Antônio do Tauá           ,Norte,,5561.0,1368760.66,,1075976.68,278895.98,,,9611.78,40176.29,,,
2020,PA,São Caetano de Odivelas         ,Norte,,,,,,,,,,,,,
2020,PA,São Domingos do Araguaia        ,Norte,,1447.0,148716.55,5238.0,143478.55,,,,,,,5238.0,
2020,PA,São Domingos do Capim           ,Norte,,6449.0,392086.3,586.85,361842.74,414.62,,,,,,,
2020,PA,São Félix do Xingu              ,Norte,,10601.0,2322498.56,1832.2,1759212.86,530188.94,,,123390.56,521.77,3306.96,,
2020,PA,São Francisco do Pará           ,Norte,,,,,,,,,,,,,
2020,PA,São Geraldo do Araguaia         ,Norte,,2592.0,182304.78,380.05,153592.09,21852.64,,,11690.03,,3306.96,,
2020,PA,São João da Ponta               ,Norte,,,,,,,,,,,,,
2020,PA,São João de Pirabas             ,Norte,,4655.0,299669.68,103.1,287646.58,,,,,,,,
2020,PA,São João do Araguaia            ,Norte,,611.0,49070.71,,48921.74,148.97,,,,,,,
2020,PA,São Miguel do Guamá             ,Norte,,9445.0,449623.11,,413123.98,28931.13,,,3150.16,,358.13,,
2020,PA,São Sebastião da Boa Vista      ,Norte,,1091.0,421754.33,,300719.72,120258.61,,,8981.15,,,,
2020,PA,Sapucaia                        ,Norte,,2079.0,91893.99,1742.35,89967.64,,,,,,,,5.0
2020,PA,Senador José Porfírio           ,Norte,,4444.0,324706.36,,288871.01,32355.35,,,,,,,
2020,PA,Soure                           ,Norte,,2107.0,621930.86,,404148.75,217782.11,,,48230.59,,,,
2020,PA,Tailândia                       ,Norte,,10997.0,1667862.47,,821655.23,810714.8,,1692.44,40030.29,6868.25,367.44,,
2020,PA,Terra Alta                      ,Norte,,,,,,,,,,,,,
2020,PA,Terra Santa                     ,Norte,,3194.0,412744.3,,346216.91,48391.39,,,443.8,,45.93,,
2020,PA,Tomé-Açu                        ,Norte,,19545.0,1343818.57,36372.35,765452.94,487321.28,,,23743.62,,,,
2020,PA,Tracuateua                      ,Norte,,4082.0,218125.41,,206769.41,628.0,,,,,345.72,,
2020,PA,Trairão                         ,Norte,,3841.0,416751.72,2440.95,330439.82,83870.95,,,10064.37,5739.47,780.81,,
2020,PA,Tucumã                          ,Norte,,34206.0,2088176.69,28208.56,1681311.45,336440.68,,,39413.68,,,,18.0
2020,PA,Tucuruí                         ,Norte,,51708.0,2719284.02,18606.62,988805.43,1015868.01,,,47510.59,948.13,436.14,,
2020,PA,Ulianópolis                     ,Norte,,6265.0,923516.12,5866.0,767501.79,117627.95,,,28906.22,521.77,,,150.0
2020,PA,Uruará                          ,Norte,,46277.0,1218929.01,10971.24,810996.62,345207.06,,,61391.72,8423.04,,,
2020,PA,Vigia                           ,Norte,,3715.0,734196.62,8023.95,638759.42,74797.25,,,4397.36,11947.76,1515.69,,
2020,PA,Viseu                           ,Norte,,14184.0,1011543.53,2303.4,759841.6,218486.53,,,28136.16,8870.09,,,
2020,PA,Vitória do Xingu                ,Norte,,16538.0,786863.39,13512.1,448237.93,286833.36,,,9196.15,,826.74,,36.0
2020,PA,Xinguara                        ,Norte,,33596.0,1329056.02,83440.37,856845.82,376481.83,,,43819.59,,289.23,,
2020,PB,Água Branca                     ,Nordeste,,305.0,50795.62,,49675.62,,,,,,,,
2020,PB,Aguiar                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Alagoa Grande                   ,Nordeste,,,,,,,,,,,,,
2020,PB,Alagoa Nova                     ,Nordeste,,1505.0,69636.96,,66476.96,,,,,,,,
2020,PB,Alagoinha                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Alcantil                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Algodão de Jandaíra             ,Nordeste,,,,,,,,,,,,,
2020,PB,Alhandra                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Amparo                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Aparecida                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Araçagi                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Arara                           ,Nordeste,,1.0,443.4,,443.4,,,,,,,,
2020,PB,Araruna                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Areia                           ,Nordeste,,643.0,58024.4,,58008.4,,,,,,45.93,,
2020,PB,Areia de Baraúnas               ,Nordeste,,,,,,,,,,,,,
2020,PB,Areial                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Aroeiras                        ,Nordeste,,46.0,20461.38,,20461.38,,,,,,1102.32,,
2020,PB,Assunção                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Baía da Traição                 ,Nordeste,,,,,,,,,,,,,
2020,PB,Bananeiras                      ,Nordeste,,758.0,31173.79,,31069.79,,,,,,,,
2020,PB,Baraúna                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Barra de Santana                ,Nordeste,,,,,,,,,,,,,
2020,PB,Barra de Santa Rosa             ,Nordeste,,,,,,,,,,,,,
2020,PB,Barra de São Miguel             ,Nordeste,,,,,,,,,,,,,
2020,PB,Bayeux                          ,Nordeste,,10677.0,376781.71,696.0,211436.1,157357.45,,,12683.7,,,,
2020,PB,Belém                           ,Nordeste,,217.0,77238.02,,6242.63,70925.39,,,16625.71,,,,
2020,PB,Belém do Brejo do Cruz          ,Nordeste,,1247.0,74070.84,,70318.84,,,,,,,,
2020,PB,Bernardino Batista              ,Nordeste,,,,,,,,,,,,,
2020,PB,Boa Ventura                     ,Nordeste,,,,,,,,,,,,,
2020,PB,Boa Vista                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Bom Jesus                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Bom Sucesso                     ,Nordeste,,213.0,11695.45,,11191.45,,,,,,,,
2020,PB,Bonito de Santa Fé              ,Nordeste,,732.0,51764.9,,49683.0,,,,,,,,
2020,PB,Boqueirão                       ,Nordeste,,3116.0,65220.03,54.0,61318.03,,,,,,,,54.0
2020,PB,Borborema                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Brejo do Cruz                   ,Nordeste,,1071.0,69331.07,,68483.07,,,,,,,,
2020,PB,Brejo dos Santos                ,Nordeste,,3743.0,290641.59,,290641.59,,,,,,,,
2020,PB,Caaporã                         ,Nordeste,,2276.0,61614.51,263.45,57385.06,1134.0,,,,,2572.08,,
2020,PB,Cabaceiras                      ,Nordeste,,,,,,,,,,,,,
2020,PB,Cabedelo                        ,Nordeste,,33889.0,743323.01,6958.53,471923.84,222323.86,,,26995.4,,2235.6,18.33,205.0
2020,PB,Cachoeira dos Índios            ,Nordeste,,,,,,,,,,,,,
2020,PB,Cacimba de Areia                ,Nordeste,,,,,,,,,,,,,
2020,PB,Cacimba de Dentro               ,Nordeste,,99.0,12115.8,,11971.8,,,,,,,,
2020,PB,Cacimbas                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Caiçara                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Cajazeiras                      ,Nordeste,,155779.0,6394984.05,124112.73,2118884.11,1534161.11,,88575.53,128767.36,23617.21,21992.61,,5.0
2020,PB,Cajazeirinhas                   ,Nordeste,,,,,,,,,,,,,
2020,PB,Caldas Brandão                  ,Nordeste,,,,,,,,,,,,,
2020,PB,Camalaú                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Campina Grande                  ,Nordeste,,1213356.0,57033742.37,1499609.33,17568009.51,16226167.4,41442.0,2623262.35,384551.21,183157.72,1079764.47,3956.81,7767.06
2020,PB,Capim                           ,Nordeste,,,,,,,,,,,,,
2020,PB,Caraúbas                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Carrapateira                    ,Nordeste,,,,,,,,,,,,,
2020,PB,Casserengue                     ,Nordeste,,,,,,,,,,,,,
2020,PB,Catingueira                     ,Nordeste,,,,,,,,,,,,,
2020,PB,Catolé do Rocha                 ,Nordeste,,10656.0,595162.58,762.0,220738.75,353628.54,,,12516.89,,,,
2020,PB,Caturité                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Conceição                       ,Nordeste,,269.0,85995.9,,85627.9,,,,,,,,
2020,PB,Condado                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Conde                           ,Nordeste,,,,,,,,,,,,,
2020,PB,Congo                           ,Nordeste,,,,,,,,,,,,,
2020,PB,Coremas                         ,Nordeste,,2914.0,133989.45,,96586.4,30592.98,,,1337.95,514.86,171.77,,
2020,PB,Coxixola                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Cruz do Espírito Santo          ,Nordeste,,,,,,,,,,,,,
2020,PB,Cubati                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Cuité                           ,Nordeste,,6706.0,160368.27,,145931.24,,,,,,4784.73,,
2020,PB,Cuité de Mamanguape             ,Nordeste,,,,,,,,,,,,,
2020,PB,Cuitegi                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Curral de Cima                  ,Nordeste,,,,,,,,,,,,,
2020,PB,Curral Velho                    ,Nordeste,,,,,,,,,,,,,
2020,PB,Damião                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Desterro                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Diamante                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Dona Inês                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Duas Estradas                   ,Nordeste,,,,,,,,,,,,,
2020,PB,Emas                            ,Nordeste,,,,,,,,,,,,,
2020,PB,Esperança                       ,Nordeste,,10901.0,157943.7,555.7,131591.29,13814.24,,,,,,,5.0
2020,PB,Fagundes                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Frei Martinho                   ,Nordeste,,,,,,,,,,,,,
2020,PB,Gado Bravo                      ,Nordeste,,,,,,,,,,,,,
2020,PB,Guarabira                       ,Nordeste,,26788.0,1870526.53,37.95,760530.63,883871.71,,,27593.11,,424.43,,
2020,PB,Gurinhém                        ,Nordeste,,,,,,,,,,,,,
2020,PB,Gurjão                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Ibiara                          ,Nordeste,,,,,,,,,,,,,
2020,PB,Igaracy                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Imaculada                       ,Nordeste,,,,,,,,,,,,,
2020,PB,Ingá                            ,Nordeste,,,,,,,,,,,,,
2020,PB,Itabaiana                       ,Nordeste,,1421.0,702417.52,,385153.95,317263.57,,,22660.83,,,,
2020,PB,Itaporanga                      ,Nordeste,,9981.0,702338.98,919.0,189355.56,500932.42,,,27761.25,,,,
2020,PB,Itapororoca                     ,Nordeste,,13.0,4573.71,,,4573.71,,,,,,,
2020,PB,Itatuba                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Jacaraú                         ,Nordeste,,,,,,,,,,,,,
2020,PB,Jericó                          ,Nordeste,,,,,,,,,,,,,
2020,PB,João Pessoa                     ,Nordeste,,2536278.0,121883036.36,4109919.08,26255634.3,42301411.64,2671956.68,11134529.36,969257.17,896262.45,2505135.13,25086.03,60440.0
